"filename", "language", "C#", "Log", "ShaderLab", "HLSL", "JSON", "Markdown", "YAML", "JSON with Comments", "XML", "HTML", "Ini", "comment", "blank", "total"
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Interfaces\IMayRequireTime.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Interfaces\IMayRequireVertexColor.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Interfaces\IMayRequireVertexID.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Interfaces\IMayRequireVertexSkinning.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Interfaces\IMayRequireViewDirection.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Interfaces\IPropertyDrawer.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Interfaces\NeededCoordinateSpace.cs", "C#", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 88
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\AbstractMaterialNode0.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\Edge0.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\GraphData0.cs", "C#", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\GroupData0.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\ILegacyTarget.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\IMasterNode1.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\PBRMasterNode1.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\SerializableGuid.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\ShaderInput0.cs", "C#", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\SlotReference0.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\SpriteLitMasterNode1.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\SpriteUnlitMasterNode1.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\StickyNoteData0.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\UnlitMasterNode1.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Legacy\VisualEffectMasterNode1.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\AbstractMaterialNode.cs", "C#", 735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 148, 926
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Adjustment\ChannelMixerNode.cs", "C#", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 153
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Adjustment\ContrastNode.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Adjustment\HueNode.cs", "C#", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 113
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Adjustment\InvertColorsNode.cs", "C#", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 172
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Adjustment\ReplaceColorNode.cs", "C#", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Adjustment\SaturationNode.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Adjustment\WhiteBalanceNode.cs", "C#", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 72
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Blend\BlendMode.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Blend\BlendNode.cs", "C#", 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 372
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Filter\DitherNode.cs", "C#", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Mask\ChannelMaskNode.cs", "C#", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 152
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Mask\ColorMaskNode.cs", "C#", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Normal\NormalBlendNode.cs", "C#", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 83
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Normal\NormalFromHeightNode.cs", "C#", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 130
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Normal\NormalFromTextureNode.cs", "C#", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 108
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Normal\NormalReconstructZNode.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Normal\NormalStrengthNode.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Normal\NormalUnpackNode.cs", "C#", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 68
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Artistic\Utility\ColorspaceConversion.cs", "C#", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 224
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\BlockNode.cs", "C#", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 40, 220
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Channel\CombineNode.cs", "C#", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Channel\FlipNode.cs", "C#", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 174
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Channel\SplitNode.cs", "C#", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 64
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Channel\SwizzleNode.cs", "C#", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 174
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\CodeFunctionNode.cs", "C#", 501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 65, 567
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\FormerNameAttribute.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\FunctionMultiInput.cs", "C#", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 1, 80
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\GeometryNode.cs", "C#", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\GuidEncoder.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\IPropertyFromNode.cs", "C#", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\BooleanNode.cs", "C#", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 87
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\ColorNode.cs", "C#", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22, 176
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\ConstantNode.cs", "C#", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 75
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\IntegerNode.cs", "C#", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 90
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\SliderNode.cs", "C#", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 97
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\TimeNode.cs", "C#", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\Vector1Node.cs", "C#", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 59
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\Vector2Node.cs", "C#", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 63
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\Vector3Node.cs", "C#", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 68
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Basic\Vector4Node.cs", "C#", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 74
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Geometry\BitangentVectorNode.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Geometry\NormalVectorNode.cs", "C#", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Geometry\PositionNode.cs", "C#", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 61
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Geometry\ScreenPositionNode.cs", "C#", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Geometry\TangentVectorNode.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Geometry\UVNode.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 57
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Geometry\VertexColorNode.cs", "C#", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Geometry\ViewDirectionNode.cs", "C#", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Gradient\BlackbodyNode.cs", "C#", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 46
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Gradient\GradientNode.cs", "C#", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 139
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Gradient\SampleGradientNode.cs", "C#", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 56
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Lighting\AmbientNode.cs", "C#", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 47
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Lighting\BakedGINode.cs", "C#", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 78
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Lighting\ReflectionProbeNode.cs", "C#", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Matrix\Matrix2Node.cs", "C#", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 139
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Matrix\Matrix3Node.cs", "C#", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 168
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Matrix\Matrix4Node.cs", "C#", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 200
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Matrix\TransformationMatrixNode.cs", "C#", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 116
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\PBR\DielectricSpecularNode.cs", "C#", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 162
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\PBR\MetalReflectanceNode.cs", "C#", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 81
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\PropertyNode.cs", "C#", 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 270
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Scene\CameraNode.cs", "C#", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 71
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Scene\FogNode.cs", "C#", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Scene\ObjectNode.cs", "C#", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Scene\SceneColorNode.cs", "C#", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 48
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Scene\SceneDepthNode.cs", "C#", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 106
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Scene\ScreenNode.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\CubemapAssetNode.cs", "C#", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 101
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\ProceduralVirtualTextureNode.cs", "C#", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 108
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\SampleCubemapNode.cs", "C#", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 92
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\SampleRawCubemapNode.cs", "C#", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 78
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\SampleTexture2DArrayNode.cs", "C#", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 102
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\SampleTexture2DLODNode.cs", "C#", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27, 169
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\SampleTexture2DNode.cs", "C#", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 159
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\SampleTexture3DNode.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 59
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\SampleVirtualTextureNode.cs", "C#", 464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 61, 548
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\SamplerStateNode.cs", "C#", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 116
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\TexelSizeNode.cs", "C#", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 50
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\Texture2DArrayAssetNode.cs", "C#", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 101
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\Texture2DAssetNode.cs", "C#", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 103
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\Texture3DAssetNode.cs", "C#", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 86
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Input\Texture\TextureStackNode.cs", "C#", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 184
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\LegacyUnknownTypeNode.cs", "C#", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 51
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\AbsoluteNode.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\ExponentialNode.cs", "C#", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 76
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\LengthNode.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\LogNode.cs", "C#", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 91
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\ModuloNode.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\NegateNode.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\NormalizeNode.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\PosterizeNode.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\ReciprocalNode.cs", "C#", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 76
"d:\UnityProjects\Agent Arena\Library\PackageCache\com.unity.shadergraph@10.4.0\Editor\Data\Nodes\Math\Advanced\ReciprocalSquareRootNode.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
